Vertice, Descoberto, Finalizado
4877,4599,15362
4878,5852,14009
4879,5715,14166
4880,5445,14460
4881,5376,14531
4882,3465,16512
4883,4391,15574
4884,5538,14357
4885,4504,15459
4886,3502,16475
4887,5101,14828
4888,796,19199
4889,3583,16392
4890,3714,16259
4891,5083,14846
4892,2122,17871
4893,5243,14668
4894,3126,16857
4895,1487,18506
4896,4045,15924
4897,3534,16441
4898,3767,16206
4899,4210,15757
4900,7197,12472
4901,7480,12151
4902,5261,14650
4903,6254,13567
4904,3927,16042
4905,3146,16837
4906,1561,18432
4907,5678,14201
4908,5449,14456
4909,2347,17644
4910,1106,18889
4911,4607,15354
4912,5266,14645
4913,7479,12152
4914,6432,13357
4915,4365,15600
4916,5624,14265
4917,4930,15005
4918,6149,13692
4919,7112,7113
4920,5926,13939
4921,4551,15412
4922,2597,17392
4923,6147,13696
4924,441,19556
4925,6345,13464
4926,2428,17563
4927,4571,15390
4928,4142,15827
4929,3709,16264
4930,5079,14850
4931,3262,16715
4932,5225,14690
4933,2026,17967
4934,8278,11095
4935,6193,13640
4936,1741,18252
4937,5301,14610
4938,5065,14864
4939,3306,16671
4940,4115,15854
4941,5168,14753
4942,5317,14596
4943,6773,12962
4944,5457,14444
4945,7354,12301
4946,2215,17776
4947,6619,13136
4948,9493,9618
4949,2798,17191
4950,6182,13653
4951,4723,15234
4952,7151,12510
4953,7199,12470
4954,5017,14914
4955,4645,15316
4956,3493,16484
4957,6625,13130
4958,6290,13525
4959,6830,12883
4960,4878,15063
4961,2867,17118
4962,4991,14942
4963,3215,16764
4964,5259,14652
4965,5659,14226
4966,5061,14868
4967,2634,17355
4968,7522,12091
4969,8033,11496
4970,5649,14238
4971,4065,15904
4972,7358,12297
4973,5965,13896
4974,5221,14694
4975,4587,15374
4976,5615,14274
4977,2962,17021
4978,5365,14544
4979,3976,15993
4980,2134,17859
4981,4421,15544
4982,6248,13573
4983,4269,15698
4984,6919,12792
4985,4485,15480
4986,6085,13760
4987,4352,15613
4988,6926,12781
4989,3949,16020
4990,4144,15823
4991,4449,15518
4992,6176,13661
4993,4845,15102
4994,4000,15971
4995,2013,17980
4996,2997,16986
4997,7093,12578
4998,5879,13984
4999,4531,15432
5000,2957,17026
5001,4801,15148
5002,10771,10772
5003,5178,14743
5004,5041,14888
5005,2568,17421
5006,5607,14284
5007,17851,17852
5008,2956,17027
5009,4347,15618
5010,4904,15033
5011,3010,16973
5012,3635,16340
5013,5150,14773
5014,5604,14287
5015,3752,16221
5016,6560,13217
5017,2277,17714
5018,2262,17729
5019,5774,14099
5020,4610,15351
5021,5677,14202
5022,9840,9849
5023,409,19590
5024,8156,11265
5025,5786,14087
5026,6679,13066
5027,4374,15591
5028,11628,11629
5029,5950,13913
5030,3917,16052
5031,1479,18514
5032,4737,15220
5033,2872,17111
5034,2604,17385
5035,4840,15107
5036,1798,18195
5037,5820,14047
5038,3301,16676
5039,5819,14048
5040,6360,13443
5041,2636,17353
5042,481,19514
5043,924,19071
5044,6836,12877
5045,5104,14825
5046,689,19306
5047,5195,14722
5048,6900,12809
5049,2413,17578
5050,4826,15123
5051,4905,15032
5052,4893,15048
5053,6507,13274
5054,8343,8344
5055,5055,14874
5056,2582,17407
5057,4821,15128
5058,4199,15768
5059,5843,14020
5060,7192,12475
5061,5199,14718
5062,4488,15477
5063,6514,13261
5064,3634,16341
5065,4901,15036
5066,3924,16045
5067,5082,14847
5068,297,19702
5069,1258,18737
5070,2941,17042
5071,7103,12566
5072,5736,14141
5073,2471,17518
5074,8021,8022
5075,5799,14072
5076,527,19468
5077,5011,14922
5078,306,19693
5079,6950,12759
5080,3451,16526
5081,6790,12933
5082,5518,14377
5083,4500,15465
5084,3956,16013
5085,832,19163
5086,3862,16111
5087,3914,16055
5088,3512,16465
5089,7483,12144
5090,3664,16309
5091,4302,15663
5092,4174,15793
5093,6839,12872
5094,4872,15069
5095,5546,14349
5096,5481,14418
5097,3481,16496
5098,4931,15004
5099,4849,15098
5100,1788,18205
5101,5444,14461
5102,5986,13871
5103,4487,15478
5104,3933,16036
5105,6627,13128
5106,6029,13826
5107,4917,15018
5108,7392,12259
5109,3355,16622
5110,6881,12824
5111,3616,16359
5112,93,19906
5113,4054,15915
5114,6013,13842
5115,6831,12882
5116,5511,14384
5117,5462,14439
5118,4030,15939
5119,5435,14470
5120,6180,13657
5121,1398,18595
5122,4185,15782
5123,3047,16936
5124,4358,15607
5125,4755,15200
5126,5064,14865
5127,3873,16100
5128,6040,13813
5129,3485,16492
5130,3183,16800
5131,4745,15212
5132,4653,15308
5133,2173,17818
5134,4463,15504
5135,2333,17658
5136,4410,15555
5137,6392,13409
5138,3711,16262
5139,9252,9253
5140,6465,13322
5141,3987,15982
5142,4582,15379
5143,5469,14432
5144,2421,17570
5145,5084,14845
5146,10390,10391
5147,4730,15227
5148,7298,12367
5149,3838,16133
5150,5126,14797
5151,2871,17112
5152,4412,15553
5153,3652,16323
5154,5778,14095
5155,5821,14046
5156,4228,15739
5157,8387,8388
5158,3681,16292
5159,4708,15249
5160,5579,14314
5161,4732,15225
5162,7319,12338
5163,7835,7836
5164,6376,13429
5165,6080,13769
5166,7395,12256
5167,5885,13978
5168,1939,18054
5169,5827,14038
5170,5165,14756
5171,5230,14685
5172,5893,13970
5173,7091,12580
5174,7645,11960
5175,6073,13778
5176,5720,14161
5177,6422,13375
5178,8123,8124
5179,5239,14672
5180,6417,6418
5181,6933,12774
5182,5320,14593
5183,5388,14519
5184,5186,14735
5185,3448,16529
5186,3421,16556
5187,1368,18625
5188,3170,16813
5189,5562,14333
5190,10067,10068
5191,5515,14378
5192,5831,14032
5193,4843,15104
5194,7486,7487
5195,4647,15314
5196,7774,7775
5197,5270,14641
5198,6492,13291
5199,4851,15094
5200,5671,14208
5201,4471,15494
5202,3190,16793
5203,5465,14436
5204,6639,13114
5205,5275,14636
5206,5053,14876
5207,2619,17370
5208,4141,15828
5209,3845,16126
5210,3261,16716
5211,5305,14606
5212,4847,15100
5213,3232,16747
5214,3777,16196
5215,5577,14316
5216,3273,16704
5217,5302,14609
5218,6319,13486
5219,9120,9233
5220,4363,15602
5221,7416,12223
5222,2983,17000
5223,7124,12541
5224,5140,14783
5225,5860,14001
5226,1220,18775
5227,5833,14030
5228,5627,14262
5229,2474,17515
5230,3586,16389
5231,6957,12748
5232,6835,12878
5233,3786,16185
5234,6127,13716
5235,5289,14622
5236,4256,15711
5237,5497,14400
5238,5172,14749
5239,3668,16305
5240,7362,7363
5241,4064,15905
5242,6687,13058
5243,5476,14423
5244,6714,6715
5245,4887,15054
5246,4613,15348
5247,5000,14933
5248,4419,15546
5249,6269,13548
5250,5324,14589
5251,4367,15598
5252,4874,15067
5253,9422,10051
5254,5136,14787
5255,11272,11273
5256,2054,17939
5257,8359,10924
5258,5744,14127
5259,6211,13612
5260,8065,11456
5261,2992,16991
5262,4533,15430
5263,6114,13731
5264,7960,11579
5265,3497,16480
5266,4011,15960
5267,6386,13419
5268,3909,16060
5269,6844,12867
5270,3532,16443
5271,5784,14089
5272,6623,13132
5273,2488,17501
5274,3900,16069
5275,5867,13996
5276,3891,16078
5277,5908,13955
5278,1969,18024
5279,3546,16429
5280,3155,16828
5281,7727,11872
5282,5941,13924
5283,5051,14878
5284,3443,16534
5285,4496,15469
5286,2032,17961
5287,6124,13719
5288,6807,12916
5289,2884,17099
5290,6910,12799
5291,3722,16251
5292,5749,14122
5293,6784,12941
5294,6002,13855
5295,6939,12768
5296,7498,12129
5297,5197,14720
5298,5673,14206
5299,5298,14613
5300,4862,15081
5301,5956,13907
5302,3827,16144
5303,7310,12357
5304,5779,14094
5305,5982,13875
5306,5560,14335
5307,4060,15909
5308,3315,16662
5309,7743,11852
5310,5286,14625
5311,3285,16692
5312,5253,14658
5313,5684,14195
5314,6550,13229
5315,6173,13666
5316,5943,13922
5317,6428,13365
5318,6849,12854
5319,4390,15575
5320,4509,15454
5321,4696,15261
5322,5204,14713
5323,5869,13994
5324,7331,12326
5325,3322,16655
5326,4876,15065
5327,5851,14010
5328,6260,13559
5329,4567,15394
5330,4303,15662
5331,2357,17634
5332,7465,12166
5333,4197,15770
5334,5030,14901
5335,6930,12777
5336,4206,15761
5337,6976,12727
5338,2834,17151
5339,3110,16873
5340,6172,13667
5341,3116,16867
5342,3357,16620
5343,5937,13928
5344,5676,14203
5345,6504,13277
5346,5217,14700
5347,6125,13718
5348,4231,15736
5349,4489,15476
5350,5196,14721
5351,13549,13550
5352,5539,14356
5353,6859,12846
5354,6082,13767
5355,8019,11512
5356,6296,13519
5357,6077,13772
5358,5157,14766
5359,6028,13827
5360,3298,16679
5361,6735,13006
5362,15045,15046
5363,6995,12698
5364,4438,15529
5365,3289,16688
5366,7031,12654
5367,3288,16689
5368,6498,13283
5369,4734,15223
5370,4002,15969
5371,3938,16031
5372,5430,14475
5373,7636,11969
5374,5714,14167
5375,5314,14599
5376,5667,14214
5377,4964,14969
5378,6979,12724
5379,6116,13729
5380,2563,17426
5381,5955,13908
5382,2482,17507
5383,6557,13220
5384,8328,10991
5385,6174,13665
5386,6425,13372
5387,4622,15339
5388,5422,14485
5389,8182,11231
5390,4516,15447
5391,6548,13231
5392,7393,12258
5393,5415,14490
5394,3302,16675
5395,4837,15110
5396,3637,16338
5397,6431,13358
5398,6440,13349
5399,5370,14537
5400,11569,11570
5401,5120,14807
5402,6621,13134
5403,8233,8234
5404,5483,14416
5405,4192,15775
5406,7264,12403
5407,6168,13673
5408,5377,14530
5409,7243,12426
5410,4604,15357
5411,4480,15485
5412,5526,14369
5413,7056,12625
5414,4768,15185
5415,4705,15252
5416,8609,8610
5417,2744,17245
5418,6763,12972
5419,5980,13877
5420,3944,16025
5421,5889,13974
5422,3324,16653
5423,5410,14497
5424,4606,15355
5425,3867,16106
5426,5406,14501
5427,5942,13923
5428,4944,14991
5429,5180,14741
5430,11631,11634
5431,4973,14962
5432,6261,13558
5433,4129,15840
5434,9744,9745
5435,4796,15153
5436,4091,15878
5437,7491,12136
5438,6100,13745
5439,3351,16626
5440,3811,16160
5441,3590,16385
5442,2436,17555
5443,3734,16239
5444,868,19127
5445,4757,15198
5446,1584,18409
5447,5792,14081
5448,4632,15329
5449,4594,15367
5450,208,19791
5451,3510,16467
5452,7885,11680
5453,3294,16683
5454,6571,13204
5455,6225,13598
5456,4394,15571
5457,4128,15841
5458,5303,14608
5459,4618,15343
5460,2403,17588
5461,8809,8810
5462,3986,15983
5463,3706,16267
5464,5031,14900
5465,6343,13466
5466,5185,14736
5467,5271,14640
5468,4039,15930
5469,5313,14600
5470,8656,10553
5471,4631,15330
5472,5542,14353
5473,862,19133
5474,5426,14479
5475,3041,16942
5476,7311,12350
5477,7210,12465
5478,4988,14945
5479,5400,14507
5480,7981,7984
5481,3320,16657
5482,3799,16172
5483,3219,16760
5484,7230,12441
5485,6628,13127
5486,7370,12279
5487,3651,16324
5488,5609,14282
5489,1897,18096
5490,5968,13893
5491,6257,13562
5492,5355,14556
5493,3165,16818
5494,2783,17206
5495,2844,17141
5496,2873,17110
5497,4195,15772
5498,5637,14250
5499,7602,7605
5500,3184,16799
5501,6816,12903
5502,4527,15436
5503,10096,10097
5504,3112,16871
5505,13918,13919
5506,8046,11473
5507,5857,14004
5508,4007,15964
5509,6101,13744
5510,4724,15233
5511,6424,13373
5512,5882,13981
5513,6823,12894
5514,5380,14527
5515,4908,15029
5516,8034,11495
5517,8342,10961
5518,4459,15508
5519,5279,14632
5520,3525,16452
5521,7030,12655
5522,6814,12909
5523,5849,14012
5524,5135,14788
5525,4525,15438
5526,3217,16762
5527,4499,15466
5528,6522,6523
5529,7318,12339
5530,5630,14259
5531,7476,12155
5532,4081,15888
5533,3694,16279
5534,6769,12966
5535,3905,16064
5536,7916,7917
5537,4215,15752
5538,4702,15255
5539,6559,13218
5540,6420,13379
5541,3235,16744
5542,3831,16140
5543,5132,14791
5544,6681,13062
5545,3065,16918
5546,5267,14644
5547,5748,14123
5548,5746,14125
5549,6249,13572
5550,3647,16328
5551,8464,10825
5552,503,19492
5553,5550,14345
5554,6024,13833
5555,5768,14103
5556,6726,13019
5557,6072,13779
5558,4961,14972
5559,7588,12029
5560,7631,11974
5561,7132,12533
5562,4842,15105
5563,4656,15305
5564,9756,9757
5565,6367,13438
5566,6787,12938
5567,5288,14623
5568,5493,14406
5569,4921,15014
5570,5544,14351
5571,8215,11172
5572,4041,15928
5573,2822,17165
5574,5229,14686
5575,6156,13685
5576,5329,14584
5577,4562,15399
5578,3984,15985
5579,3021,16962
5580,5029,14902
5581,7140,12523
5582,6461,13328
5583,5870,13993
5584,3172,16811
5585,7756,11827
5586,6346,13463
5587,7131,12534
5588,3674,16299
5589,7271,12394
5590,7082,12589
5591,3609,16366
5592,5480,14419
5593,4608,15353
5594,7482,12149
5595,5761,14110
5596,7334,12323
5597,12352,12355
5598,4301,15664
5599,4686,15271
5600,4794,15155
5601,5841,14022
5602,5909,13954
5603,1546,18447
5604,6368,13437
5605,4625,15336
5606,5464,14437
5607,7095,12576
5608,7441,12192
5609,8875,8876
5610,6658,13091
5611,3511,16466
5612,4721,15236
5613,5634,14255
5614,6226,13595
5615,7533,12078
5616,3459,16518
5617,5149,14774
5618,6906,12803
5619,2426,17565
5620,5545,14350
5621,5915,13948
5622,8017,11518
5623,8993,8994
5624,6435,13354
5625,9431,9432
5626,5372,14535
5627,4711,15246
5628,4493,15472
5629,5947,13916
5630,7615,12000
5631,3640,16335
5632,7769,7770
5633,3921,16048
5634,4451,15516
5635,5033,14898
5636,6041,6042
5637,6199,13634
5638,6045,13810
5639,2972,17011
5640,5993,13864
5641,4799,15150
5642,3701,16272
5643,7289,12378
5644,2709,17280
5645,6094,13751
5646,7296,12369
5647,3890,16079
5648,6275,13538
5649,4569,15392
5650,4561,15400
5651,5399,14508
5652,6026,13831
5653,4413,15552
5654,3229,16750
5655,4612,15349
5656,4728,15229
5657,5491,14408
5658,7041,7042
5659,5508,14389
5660,7139,12524
5661,8748,8749
5662,7016,12673
5663,5861,14000
5664,6653,13100
5665,6272,13543
5666,5264,14647
5667,6889,12816
5668,7965,11572
5669,7149,12512
5670,4621,15340
5671,5500,14397
5672,4424,4425
5673,5991,13866
5674,4035,15934
5675,5463,14438
5676,4984,14949
5677,8638,10613
5678,8140,11307
5679,5505,14392
5680,14401,14402
5681,2994,16989
5682,7777,11802
5683,4942,14993
5684,5862,13999
5685,2374,17617
5686,4943,14992
5687,13025,13026
5688,8040,8041
5689,5034,14897
5690,4385,15580
5691,4977,14958
5692,4997,14936
5693,7278,12385
5694,3227,16752
5695,6899,12810
5696,4919,15016
5697,768,19227
5698,6316,13491
5699,5384,14523
5700,905,19090
5701,6326,13479
5702,8018,11513
5703,5276,14635
5704,6187,13648
5705,5467,14434
5706,4970,14965
5707,6547,13232
5708,4159,15808
5709,5523,14372
5710,5452,14449
5711,3749,16224
5712,5102,14827
5713,12597,12598
5714,7655,11942
5715,8747,10350
5716,9160,9173
5717,6285,13530
5718,4538,15425
5719,5781,14092
5720,7390,12263
5721,6968,12737
5722,7417,7422
5723,7290,12375
5724,7001,12684
5725,4465,15502
5726,1638,18355
5727,6967,12738
5728,5273,14638
5729,7114,7115
5730,6877,12828
5731,6703,13044
5732,4439,15528
5733,6568,13209
5734,5759,14112
5735,6201,13632
5736,6937,12770
5737,6654,13099
5738,4382,15583
5739,3292,16685
5740,3073,16910
5741,3757,16216
5742,6955,12750
5743,3545,16430
5744,7367,12290
5745,4742,15215
5746,5238,14675
5747,5850,14011
5748,5200,14717
5749,4508,15455
5750,5722,14155
5751,3919,16050
5752,7165,12500
5753,5007,14926
5754,8960,8975
5755,5654,14233
5756,6596,6597
5757,6694,13053
5758,6044,13811
5759,5775,14098
5760,2917,17066
5761,11111,11114
5762,4495,15470
5763,6267,13552
5764,4329,15636
5765,7950,11589
5766,599,19396
5767,6872,12833
5768,6927,12780
5769,4863,15080
5770,5838,14025
5771,5485,14414
5772,2533,17456
5773,4187,15780
5774,3569,16406
5775,6781,12948
5776,2656,17333
5777,8385,10894
5778,8249,11154
5779,4250,15717
5780,5664,14217
5781,5436,14469
5782,5432,14473
5783,4983,14950
5784,8031,11498
5785,7649,11950
5786,6798,12925
5787,3297,16680
5788,6223,13600
5789,6129,13714
5790,6544,13235
5791,2369,17622
5792,4046,15923
5793,9189,9194
5794,5564,14331
5795,3378,16599
5796,5159,14762
5797,6057,13798
5798,3120,16863
5799,5974,13887
5800,5780,14093
5801,5312,14601
5802,3963,16006
5803,6112,13733
5804,2938,17045
5805,3901,16068
5806,6916,6917
5807,6764,12971
5808,6198,13635
5809,4497,15468
5810,4319,15646
5811,7902,11655
5812,4834,15115
5813,2394,17597
5814,4854,15091
5815,11293,11294
5816,8218,8223
5817,6218,13605
5818,4654,15307
5819,3477,16500
5820,5250,14661
5821,4718,15239
5822,7962,11575
5823,6648,13107
5824,2040,17953
5825,4982,14951
5826,6271,13544
5827,6553,13226
5828,5733,14144
5829,6636,13117
5830,8114,8115
5831,6047,13808
5832,4590,15371
5833,5940,13925
5834,5740,14133
5835,5994,13863
5836,6382,13423
5837,6355,13450
5838,4573,15388
5839,7234,12437
5840,7793,11778
5841,5603,14288
5842,4995,14938
5843,4706,15251
5844,6683,13060
5845,3692,16281
5846,2067,17926
5847,5205,14712
5848,5521,14374
5849,3521,16456
5850,5191,14726
5851,3688,16285
5852,5670,14209
5853,7438,12201
5854,5054,14875
5855,7048,12635
5856,6315,13492
5857,1748,18245
5858,4559,15402
5859,3253,16724
5860,6306,13507
5861,8132,11321
5862,8260,8263
5863,4446,15521
5864,5610,14279
5865,6017,13838
5866,5890,13973
5867,6146,13697
5868,1168,18827
5869,6546,13233
5870,2307,17684
5871,2854,17131
5872,7089,12582
5873,7737,11860
5874,5278,14633
5875,14894,14895
5876,7301,12362
5877,5686,14193
5878,7509,12112
5879,6779,12950
5880,4812,15137
5881,2399,17592
5882,5687,14192
5883,5929,13936
5884,8151,11276
5885,6212,13611
5886,6824,12893
5887,6662,13087
5888,6442,13347
5889,3865,16108
5890,3427,16550
5891,6528,13249
5892,5307,5308
5893,6241,13580
5894,6007,13850
5895,4258,15709
5896,5626,14263
5897,2260,17731
5898,15084,15085
5899,3737,16236
5900,4611,15350
5901,7481,12150
5902,7780,11797
5903,6841,12870
5904,5906,13957
5905,5583,14310
5906,7064,12613
5907,4600,15361
5908,4033,15936
5909,7098,12573
5910,6772,12963
5911,5326,14587
5912,6579,13190
5913,5268,14643
5914,3967,16002
5915,929,19066
5916,8045,11474
5917,7794,11777
5918,5063,14866
5919,13361,13362
5920,5300,14611
5921,1523,18470
5922,5650,14237
5923,7111,12558
5924,5605,14286
5925,5866,13997
5926,5834,14029
5927,4870,15071
5928,7023,12666
5929,3620,16355
5930,6857,12848
5931,6357,13446
5932,4680,15277
5933,8183,11230
5934,6282,13533
5935,4227,15740
5936,5371,14536
5937,4727,15230
5938,5884,13979
5939,4119,15850
5940,2881,17102
5941,4665,15294
5942,8153,11268
5943,5606,14285
5944,6128,13715
5945,6015,13840
5946,4615,15346
5947,4788,15161
5948,1457,18536
5949,4510,15453
5950,7224,12447
5951,6855,12850
5952,5804,14065
5953,5220,14695
5954,8039,11490
5955,6104,13741
5956,5966,13895
5957,7013,12676
5958,1884,18109
5959,8178,11235
5960,4577,15384
5961,9314,9335
5962,7179,7184
5963,6205,13626
5964,6471,13316
5965,8089,11428
5966,5914,13949
5967,4133,15836
5968,4736,15221
5969,3406,16571
5970,4102,15867
5971,4882,15059
5972,6730,13015
5973,8117,11376
5974,7360,12295
5975,5898,13965
5976,6614,13145
5977,5189,14728
5978,8049,11472
5979,5162,14759
5980,5280,14631
5981,8209,11184
5982,8391,10888
5983,4658,15301
5984,5146,14777
5985,7145,12516
5986,5318,14595
5987,6883,12822
5988,4769,15184
5989,8055,8060
5990,7156,12505
5991,6426,13371
5992,6569,13208
5993,6019,13836
5994,7066,12611
5995,9412,9417
5996,6399,13402
5997,4700,15257
5998,8229,8230
5999,6081,13768
6000,11499,11500
6001,1530,18463
6002,6175,13662
6003,5917,13946
6004,7231,7232
6005,5945,13920
6006,6090,13755
6007,6885,12820
6008,6898,12813
6009,4156,15811
6010,6006,13851
6011,8441,10850
6012,6065,13790
6013,7316,12341
6014,6213,13610
6015,4285,15680
6016,2818,17169
6017,6119,13724
6018,2646,17343
6019,4655,15306
6020,7352,12303
6021,5888,13977
6022,5417,5418
6023,6280,13535
6024,2883,17100
6025,7177,12484
6026,5039,14890
6027,6186,13649
6028,5622,14267
6029,1973,18020
6030,4537,15426
6031,8001,11544
6032,4351,15614
6033,8731,10378
6034,8170,11241
6035,5737,14138
6036,3191,16792
6037,6962,12743
6038,6464,13323
6039,3945,16024
6040,7806,7807
6041,5175,14746
6042,8235,11164
6043,7270,12395
6044,6828,12885
6045,4793,15156
6046,117,19882
6047,5854,14007
6048,7168,12497
6049,5960,13903
6050,6155,13686
6051,5934,13931
6052,5858,14003
6053,4408,15557
6054,7627,11980
6055,5611,14278
6056,5171,14750
6057,3197,16786
6058,6840,12871
6059,5088,14841
6060,4948,14987
6061,11514,11515
6062,7060,12619
6063,4212,15755
6064,5999,13858
6065,4828,15121
6066,3359,16618
6067,8003,11540
6068,15302,15303
6069,7837,7838
6070,7294,12371
6071,8357,10928
6072,6876,12829
6073,7058,12621
6074,2794,17195
6075,6719,13028
6076,2628,17361
6077,6943,12764
6078,8332,10985
6079,7686,11921
6080,5669,14212
6081,2696,17293
6082,5509,14388
6083,2923,17060
6084,10599,10600
6085,5618,14271
6086,6458,13331
6087,3713,16260
6088,4966,4967
6089,5810,14059
6090,6462,13327
6091,6672,13073
6092,9494,9615
6093,5741,14130
6094,3604,16371
6095,8494,8499
6096,12491,12492
6097,6083,13766
6098,7283,12382
6099,5563,14332
6100,7924,11625
6101,6347,13462
6102,7260,7261
6103,5169,14752
6104,5828,14037
6105,7749,11842
6106,5437,14468
6107,7026,12661
6108,6802,12921
6109,3759,16214
6110,7696,11911
6111,5155,14768
6112,5922,13943
6113,6167,13674
6114,7772,11807
6115,5680,14199
6116,4530,15433
6117,6592,13175
6118,4552,15411
6119,3588,16387
6120,3904,16065
6121,5222,14693
6122,13654,13655
6123,5912,13951
6124,8909,10266
6125,7070,12605
6126,4850,15097
6127,8451,10832
6128,11363,11364
6129,4924,15011
6130,5310,14603
6131,2763,17226
6132,4111,15858
6133,4010,15961
6134,8489,8492
6135,4913,15024
6136,4359,15606
6137,6449,13340
6138,6954,12751
6139,5951,13912
6140,16773,16774
6141,6907,12802
6142,4270,15697
6143,4827,15122
6144,6411,13388
6145,4855,15090
6146,7280,7281
6147,4251,15716
6148,5020,14911
6149,7532,12079
6150,3500,16477
6151,5636,14253
6152,5672,14207
6153,6532,13245
6154,7462,12169
6155,5315,14598
6156,4956,14979
6157,5009,14924
6158,6436,13353
6159,4925,15010
6160,5681,14198
6161,5753,14118
6162,9057,10178
6163,7697,11910
6164,8440,10851
6165,6797,12926
6166,3200,16783
6167,4629,15332
6168,11298,11299
6169,11416,11419
6170,5958,13905
6171,8539,8540
6172,5548,14347
6173,5109,14820
6174,5234,14679
6175,5645,14242
6176,5728,14149
6177,8624,8627
6178,7847,11726
6179,5153,14770
6180,5896,13967
6181,6499,13282
6182,8433,8436
6183,9370,9375
6184,7723,11876
6185,5826,14039
6186,4101,15868
6187,9710,9717
6188,6509,13266
6189,5556,14339
6190,6657,13094
6191,9473,9474
6192,6407,13394
6193,7259,12406
6194,6259,13560
6195,6148,13695
6196,6183,13652
6197,6106,13739
6198,8813,10314
6199,9045,10196
6200,7366,12291
6201,6759,12976
6202,5874,13989
6203,1729,18264
6204,8553,8554
6205,7090,12581
6206,5845,14016
6207,6996,12697
6208,3244,16735
6209,6302,13511
6210,6909,12800
6211,6812,12911
6212,1589,18404
6213,7274,12391
6214,6053,13802
6215,7461,12170
6216,7608,12009
6217,7845,11730
6218,6775,12960
6219,8324,10995
6220,6043,13812
6221,7464,12167
6222,4147,15820
6223,4643,15318
6224,6035,13820
6225,5938,13927
6226,9551,9552
6227,5925,13940
6228,7302,12361
6229,6915,12794
6230,7724,11875
6231,4422,15543
6232,7349,12306
6233,6039,13816
6234,5794,14079
6235,8487,10758
6236,8713,10476
6237,5996,13861
6238,5655,14232
6239,5100,14829
6240,5334,14575
6241,6652,13101
6242,5716,14165
6243,9476,9477
6244,6447,13342
6245,4957,14978
6246,10285,10288
6247,5503,14394
6248,8243,8246
6249,4823,15126
6250,6506,13275
6251,6014,13841
6252,7558,7559
6253,7546,12061
6254,4273,15694
6255,4915,15020
6256,6641,13112
6257,8549,10714
6258,5641,14246
6259,5164,14757
6260,6825,12892
6261,5547,14348
6262,2820,17167
6263,6711,13036
6264,2580,17409
6265,4697,15260
6266,7084,7085
6267,4300,15665
6268,7233,12440
6269,6051,13804
6270,5322,14591
6271,7766,11811
6272,6631,13124
6273,5566,14329
6274,4134,15835
6275,4578,15383
6276,6520,13257
6277,8383,10898
6278,4483,15482
6279,3391,16586
6280,7763,11814
6281,6521,13256
6282,6669,6670
6283,6150,13691
6284,2969,17014
6285,7560,12051
6286,12196,12197
6287,6921,12790
6288,4922,15013
6289,3875,16098
6290,5895,13968
6291,6984,12713
6292,9090,9093
6293,5158,14765
6294,8298,11037
6295,4804,15145
6296,5608,14283
6297,4426,15541
6298,5072,14857
6299,8389,10890
6300,6170,13669
6301,5295,14616
6302,9404,10105
6303,6443,13346
6304,5674,14205
6305,4889,15052
6306,6555,13224
6307,6806,12917
6308,6666,13083
6309,6108,13737
6310,6274,13541
6311,4037,15932
6312,7118,12553
6313,9650,9655
6314,9144,9205
6315,6135,13708
6316,5214,14703
6317,14673,14674
6318,4846,15101
6319,7080,12591
6320,10424,10425
6321,8175,11238
6322,7910,11647
6323,4642,15319
6324,8644,8645
6325,7935,11616
6326,4979,14954
6327,6141,6142
6328,6483,13298
6329,7494,12133
6330,3141,16842
6331,7752,11837
6332,2123,17870
6333,7904,7905
6334,10108,10109
6335,9709,9718
6336,7033,12652
6337,6025,13832
6338,6605,13154
6339,4304,15661
6340,6095,13750
6341,8706,10485
6342,5484,14415
6343,6118,13727
6344,5823,14044
6345,6115,13730
6346,7017,12672
6347,5911,13952
6348,7797,11774
6349,6152,13689
6350,5183,14738
6351,8562,8563
6352,2791,17198
6353,6009,13846
6354,4534,15429
6355,7044,12639
6356,6020,6021
6357,5800,14071
6358,6608,13151
6359,5760,14111
6360,14538,14539
6361,5981,13876
6362,5936,13929
6363,4765,15188
6364,5964,13897
6365,8552,10695
6366,7427,12220
6367,6663,13086
6368,5910,13953
6369,2815,17172
6370,3605,16370
6371,7849,11722
6372,7771,11808
6373,5719,14162
6374,6330,13475
6375,6446,13343
6376,3899,16070
6377,6791,12932
6378,7303,12360
6379,7490,12137
6380,12456,12457
6381,9142,9227
6382,6023,13834
6383,6867,12838
6384,5805,14064
6385,4466,15501
6386,5739,14134
6387,6809,12914
6388,5601,14290
6389,5413,14494
6390,11107,11108
6391,5894,13969
6392,6069,13786
6393,4807,15142
6394,6635,13120
6395,7397,12254
6396,7049,12634
6397,7227,12444
6398,6307,13506
6399,6102,13743
6400,6684,6685
6401,6380,13425
6402,6975,12728
6403,1411,18582
6404,4689,15268
6405,7768,11809
6406,14480,14481
6407,6246,13575
6408,3669,16304
6409,7236,12435
6410,5783,14090
6411,5763,14108
6412,6185,13650
6413,3602,16373
6414,5717,14164
6415,8834,10301
6416,6397,13404
6417,7767,11810
6418,6518,13259
6419,5776,14097
6420,12193,12194
6421,4772,15181
6422,4852,15093
6423,10441,10444
6424,13007,13008
6425,3218,16761
6426,9058,10167
6427,7642,7643
6428,5832,14031
6429,2165,17826
6430,8803,10328
6431,4879,15062
